country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Cyprus,CYP,2021-02-15,,,,,1687.0,,,,1926.0,Pfizer/BioNTech,Government of Cyprus,https://www.pio.gov.cy/coronavirus/uploads/24022021--%CE%95%CF%80%CE%B9%CF%84%CF%85%CE%B3%CF%87%CE%AC%CE%BD%CE%BF%CE%BD%CF%84%CE%B1%CE%B9%20%CE%BF%CE%B9%20%CF%83%CF%84%CF%8C%CF%87%CE%BF%CE%B9%20%CF%84%CE%BF%CF%85%20%CE%95%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CF%84%CE%B9%CE%BA%CE%BF%CF%8D%20%CE%A0%CE%BB%CE%AC%CE%BD%CE%BF%CF%85.pdf
Cyprus,CYP,2021-02-16,,,,,1703.0,,,,1944.0,Pfizer/BioNTech,Government of Cyprus,https://www.pio.gov.cy/coronavirus/uploads/24022021--%CE%95%CF%80%CE%B9%CF%84%CF%85%CE%B3%CF%87%CE%AC%CE%BD%CE%BF%CE%BD%CF%84%CE%B1%CE%B9%20%CE%BF%CE%B9%20%CF%83%CF%84%CF%8C%CF%87%CE%BF%CE%B9%20%CF%84%CE%BF%CF%85%20%CE%95%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CF%84%CE%B9%CE%BA%CE%BF%CF%8D%20%CE%A0%CE%BB%CE%AC%CE%BD%CE%BF%CF%85.pdf
Cyprus,CYP,2021-02-17,,,,,1719.0,,,,1963.0,Pfizer/BioNTech,Government of Cyprus,https://www.pio.gov.cy/coronavirus/uploads/24022021--%CE%95%CF%80%CE%B9%CF%84%CF%85%CE%B3%CF%87%CE%AC%CE%BD%CE%BF%CE%BD%CF%84%CE%B1%CE%B9%20%CE%BF%CE%B9%20%CF%83%CF%84%CF%8C%CF%87%CE%BF%CE%B9%20%CF%84%CE%BF%CF%85%20%CE%95%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CF%84%CE%B9%CE%BA%CE%BF%CF%8D%20%CE%A0%CE%BB%CE%AC%CE%BD%CE%BF%CF%85.pdf
Cyprus,CYP,2021-02-18,,,,,1735.0,,,,1981.0,Pfizer/BioNTech,Government of Cyprus,https://www.pio.gov.cy/coronavirus/uploads/24022021--%CE%95%CF%80%CE%B9%CF%84%CF%85%CE%B3%CF%87%CE%AC%CE%BD%CE%BF%CE%BD%CF%84%CE%B1%CE%B9%20%CE%BF%CE%B9%20%CF%83%CF%84%CF%8C%CF%87%CE%BF%CE%B9%20%CF%84%CE%BF%CF%85%20%CE%95%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CF%84%CE%B9%CE%BA%CE%BF%CF%8D%20%CE%A0%CE%BB%CE%AC%CE%BD%CE%BF%CF%85.pdf
Cyprus,CYP,2021-02-19,,,,,1750.0,,,,1998.0,Pfizer/BioNTech,Government of Cyprus,https://www.pio.gov.cy/coronavirus/uploads/24022021--%CE%95%CF%80%CE%B9%CF%84%CF%85%CE%B3%CF%87%CE%AC%CE%BD%CE%BF%CE%BD%CF%84%CE%B1%CE%B9%20%CE%BF%CE%B9%20%CF%83%CF%84%CF%8C%CF%87%CE%BF%CE%B9%20%CF%84%CE%BF%CF%85%20%CE%95%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CF%84%CE%B9%CE%BA%CE%BF%CF%8D%20%CE%A0%CE%BB%CE%AC%CE%BD%CE%BF%CF%85.pdf
Cyprus,CYP,2021-02-20,56791.0,37570.0,19221.0,,1766.0,6.48,4.29,2.19,2016.0,Pfizer/BioNTech,Government of Cyprus,https://www.pio.gov.cy/coronavirus/uploads/24022021--%CE%95%CF%80%CE%B9%CF%84%CF%85%CE%B3%CF%87%CE%AC%CE%BD%CE%BF%CE%BD%CF%84%CE%B1%CE%B9%20%CE%BF%CE%B9%20%CF%83%CF%84%CF%8C%CF%87%CE%BF%CE%B9%20%CF%84%CE%BF%CF%85%20%CE%95%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CF%84%CE%B9%CE%BA%CE%BF%CF%8D%20%CE%A0%CE%BB%CE%AC%CE%BD%CE%BF%CF%85.pdf
Cyprus,CYP,2021-02-21,,,,,1884.0,,,,2151.0,Pfizer/BioNTech,Government of Cyprus,https://www.pio.gov.cy/coronavirus/uploads/24022021--%CE%95%CF%80%CE%B9%CF%84%CF%85%CE%B3%CF%87%CE%AC%CE%BD%CE%BF%CE%BD%CF%84%CE%B1%CE%B9%20%CE%BF%CE%B9%20%CF%83%CF%84%CF%8C%CF%87%CE%BF%CE%B9%20%CF%84%CE%BF%CF%85%20%CE%95%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CF%84%CE%B9%CE%BA%CE%BF%CF%8D%20%CE%A0%CE%BB%CE%AC%CE%BD%CE%BF%CF%85.pdf
Cyprus,CYP,2021-02-22,,,,,2002.0,,,,2286.0,Pfizer/BioNTech,Government of Cyprus,https://www.pio.gov.cy/coronavirus/uploads/24022021--%CE%95%CF%80%CE%B9%CF%84%CF%85%CE%B3%CF%87%CE%AC%CE%BD%CE%BF%CE%BD%CF%84%CE%B1%CE%B9%20%CE%BF%CE%B9%20%CF%83%CF%84%CF%8C%CF%87%CE%BF%CE%B9%20%CF%84%CE%BF%CF%85%20%CE%95%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CF%84%CE%B9%CE%BA%CE%BF%CF%8D%20%CE%A0%CE%BB%CE%AC%CE%BD%CE%BF%CF%85.pdf
Cyprus,CYP,2021-02-23,64562.0,44239.0,20323.0,,2119.0,7.37,5.05,2.32,2419.0,Pfizer/BioNTech,Government of Cyprus,https://www.pio.gov.cy/coronavirus/uploads/24022021--%CE%95%CF%80%CE%B9%CF%84%CF%85%CE%B3%CF%87%CE%AC%CE%BD%CE%BF%CE%BD%CF%84%CE%B1%CE%B9%20%CE%BF%CE%B9%20%CF%83%CF%84%CF%8C%CF%87%CE%BF%CE%B9%20%CF%84%CE%BF%CF%85%20%CE%95%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CF%84%CE%B9%CE%BA%CE%BF%CF%8D%20%CE%A0%CE%BB%CE%AC%CE%BD%CE%BF%CF%85.pdf
Czechia,CZE,2020-12-27,1262.0,1262.0,,,,0.01,0.01,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2020-12-28,3551.0,3551.0,,2289.0,2289.0,0.03,0.03,,214.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2020-12-29,7011.0,7011.0,,3460.0,2874.0,0.07,0.07,,268.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2020-12-30,10480.0,10480.0,,3469.0,3073.0,0.1,0.1,,287.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2020-12-31,11795.0,11795.0,,1315.0,2633.0,0.11,0.11,,246.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-01,12057.0,12057.0,,262.0,2159.0,0.11,0.11,,202.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-02,13315.0,13315.0,,1258.0,2009.0,0.12,0.12,,188.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-03,14231.0,14231.0,,916.0,1853.0,0.13,0.13,,173.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-04,17803.0,17803.0,,3572.0,2036.0,0.17,0.17,,190.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-05,22320.0,22320.0,,4517.0,2187.0,0.21,0.21,,204.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-06,28141.0,28141.0,,5821.0,2523.0,0.26,0.26,,236.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-07,36103.0,36103.0,,7962.0,3473.0,0.34,0.34,,324.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-08,46061.0,46061.0,,9958.0,4858.0,0.43,0.43,,454.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-09,48062.0,48062.0,,2001.0,4964.0,0.45,0.45,,464.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-10,49780.0,49780.0,,1718.0,5078.0,0.46,0.46,,474.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-11,59556.0,59556.0,,9776.0,5965.0,0.56,0.56,,557.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-12,72954.0,72954.0,,13398.0,7233.0,0.68,0.68,,675.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-13,86439.0,86439.0,,13485.0,8328.0,0.81,0.81,,778.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-14,101577.0,101577.0,,15138.0,9353.0,0.95,0.95,,873.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-15,115435.0,115435.0,,13858.0,9911.0,1.08,1.08,,925.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-16,118783.0,118783.0,,3348.0,10103.0,1.11,1.11,,943.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-17,121861.0,121230.0,631.0,3078.0,10297.0,1.14,1.13,0.01,962.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-18,136100.0,133680.0,2420.0,14239.0,10935.0,1.27,1.25,0.02,1021.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-19,151134.0,146024.0,5110.0,15034.0,11169.0,1.41,1.36,0.05,1043.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-20,167213.0,159485.0,7728.0,16079.0,11539.0,1.56,1.49,0.07,1078.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-21,184274.0,174832.0,9442.0,17061.0,11814.0,1.72,1.63,0.09,1103.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-22,199912.0,189441.0,10471.0,15638.0,12068.0,1.87,1.77,0.1,1127.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-23,203985.0,192657.0,11328.0,4073.0,12172.0,1.9,1.8,0.11,1137.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-24,207075.0,194888.0,12187.0,3090.0,12173.0,1.93,1.82,0.11,1137.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-25,219571.0,204462.0,15109.0,12496.0,11924.0,2.05,1.91,0.14,1113.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-26,233979.0,214924.0,19055.0,14408.0,11835.0,2.18,2.01,0.18,1105.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-27,247428.0,223899.0,23529.0,13449.0,11459.0,2.31,2.09,0.22,1070.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-28,260500.0,230907.0,29593.0,13072.0,10889.0,2.43,2.16,0.28,1017.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-29,274328.0,236986.0,37342.0,13828.0,10631.0,2.56,2.21,0.35,993.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-30,276117.0,237702.0,38415.0,1789.0,10305.0,2.58,2.22,0.36,962.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-31,277939.0,238397.0,39542.0,1822.0,10123.0,2.6,2.23,0.37,945.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-01,289456.0,242126.0,47330.0,11517.0,9984.0,2.7,2.26,0.44,932.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-02,303633.0,246184.0,57449.0,14177.0,9951.0,2.84,2.3,0.54,929.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-03,318820.0,250465.0,68355.0,15187.0,10199.0,2.98,2.34,0.64,952.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-04,336454.0,255279.0,81175.0,17634.0,10851.0,3.14,2.38,0.76,1013.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-05,352277.0,260556.0,91721.0,15823.0,11136.0,3.29,2.43,0.86,1040.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-06,355413.0,261386.0,94027.0,3136.0,11328.0,3.32,2.44,0.88,1058.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-07,358553.0,262210.0,96343.0,3140.0,11516.0,3.35,2.45,0.9,1075.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-08,373701.0,266090.0,107611.0,15148.0,12035.0,3.49,2.48,1.0,1124.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-09,390476.0,271056.0,119420.0,16775.0,12406.0,3.65,2.53,1.12,1158.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-10,408758.0,276418.0,132340.0,18282.0,12848.0,3.82,2.58,1.24,1200.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-11,430724.0,282511.0,148213.0,21966.0,13467.0,4.02,2.64,1.38,1258.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-12,451272.0,288671.0,162601.0,20548.0,14142.0,4.21,2.7,1.52,1321.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-13,455703.0,290167.0,165536.0,4431.0,14327.0,4.26,2.71,1.55,1338.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-14,458045.0,291148.0,166897.0,2342.0,14213.0,4.28,2.72,1.56,1327.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-15,473338.0,297233.0,176105.0,15293.0,14234.0,4.42,2.78,1.64,1329.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-16,490331.0,305569.0,184762.0,16993.0,14265.0,4.58,2.85,1.73,1332.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-17,507700.0,314873.0,192827.0,17369.0,14135.0,4.74,2.94,1.8,1320.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-18,527243.0,326788.0,200455.0,19543.0,13788.0,4.92,3.05,1.87,1288.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-19,545510.0,338056.0,207454.0,18267.0,13463.0,5.09,3.16,1.94,1257.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-20,548524.0,339909.0,208615.0,3014.0,13260.0,5.12,3.17,1.95,1238.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-21,550511.0,340901.0,209610.0,1987.0,13209.0,5.14,3.18,1.96,1233.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-22,565855.0,350542.0,215313.0,15344.0,13217.0,5.28,3.27,2.01,1234.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-23,583814.0,362176.0,221638.0,17959.0,13355.0,5.45,3.38,2.07,1247.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-24,600429.0,373649.0,226780.0,16615.0,13247.0,5.61,3.49,2.12,1237.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Denmark,DNK,2020-12-27,6474.0,6474.0,,,,0.11,0.11,,,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2020-12-28,8456.0,8456.0,,1982.0,1982.0,0.15,0.15,,342.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2020-12-29,17385.0,17385.0,,8929.0,5456.0,0.3,0.3,,942.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2020-12-30,28837.0,28837.0,,11452.0,7454.0,0.5,0.5,,1287.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2020-12-31,35011.0,35011.0,,6174.0,7134.0,0.6,0.6,,1232.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-01,37343.0,37343.0,,2332.0,6174.0,0.64,0.64,,1066.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-02,46195.0,46195.0,,8852.0,6620.0,0.8,0.8,,1143.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-03,52196.0,52196.0,,6001.0,6532.0,0.9,0.9,,1128.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-04,54596.0,54596.0,,2400.0,6591.0,0.94,0.94,,1138.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-05,68100.0,68100.0,,13504.0,7245.0,1.18,1.18,,1251.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-06,87839.0,87839.0,,19739.0,8429.0,1.52,1.52,,1455.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-07,105335.0,105335.0,,17496.0,10046.0,1.82,1.82,,1734.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-08,113815.0,113815.0,,8480.0,10925.0,1.96,1.96,,1886.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-09,115715.0,115715.0,,1900.0,9931.0,2.0,2.0,,1715.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-10,116528.0,116528.0,,813.0,9190.0,2.01,2.01,,1587.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-11,117185.0,117185.0,,657.0,8941.0,2.02,2.02,,1544.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-12,117647.0,117647.0,,462.0,7078.0,2.03,2.03,,1222.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-13,130378.0,130378.0,,12731.0,6077.0,2.25,2.25,,1049.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-14,148295.0,148295.0,,17917.0,6137.0,2.56,2.56,,1060.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-15,163531.0,163526.0,5.0,15236.0,7102.0,2.82,2.82,0.0,1226.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-16,168150.0,168138.0,12.0,4619.0,7491.0,2.9,2.9,0.0,1293.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-17,171403.0,170675.0,728.0,3253.0,7839.0,2.96,2.95,0.01,1353.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-18,177432.0,174566.0,2866.0,6029.0,8607.0,3.06,3.01,0.05,1486.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-19,182011.0,177051.0,4960.0,4579.0,9195.0,3.14,3.06,0.09,1587.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-20,185411.0,178559.0,6852.0,3400.0,7862.0,3.2,3.08,0.12,1357.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-21,189296.0,180087.0,9209.0,3885.0,5857.0,3.27,3.11,0.16,1011.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-22,195633.0,180750.0,14883.0,6337.0,4586.0,3.38,3.12,0.26,792.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-23,203576.0,181537.0,22039.0,7943.0,5061.0,3.51,3.13,0.38,874.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-24,210749.0,182152.0,28597.0,7173.0,5621.0,3.64,3.14,0.49,970.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-25,213463.0,182408.0,31055.0,2714.0,5147.0,3.69,3.15,0.54,889.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
Denmark,DNK,2021-01-26,215428.0,182623.0,32805.0,1965.0,4774.0,3.72,3.15,0.57,824.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
